url,file_name,predicted_label,confidence
https://sso-v--uphold-com---cdn---auth.webflow.io/,https___sso_v__uphold_com___cdn___auth_webflow_io_.html,Other,0.2459652593074995
http://order78916.live/1/,http___order78916_live_1_.html,CH,0.53166362623331
https://1211-3.vercel.app/contact.html,https___1211_3_vercel_app_contact_html.html,PII,0.8477153573014857
https://postflaggrowthpros.vercel.app/zL20vMDFjcjI4entry=ttu&g_ep=EgoyMDI1MDM,https___postflaggrowthpros_vercel_app_zL20vMDFjcjI4entry_ttu_g_ep_EgoyMDI1MDM.html,PII,0.6553295271197598
https://bossxpertrulesenforcement.vercel.app/decision&copyright,https___bossxpertrulesenforcement_vercel_app_decision_copyright.html,PII,0.4129438099354401
https://order78916.live/2,https___order78916_live_2.html,CH,0.590786668078722
https://kucoiinalogin.webflow.io/,https___kucoiinalogin_webflow_io_.html,CH,0.42110502215245615
https://1211-kihm.vercel.app/contact.html,https___1211_kihm_vercel_app_contact_html.html,PII,0.8178417604431379
https://trendedgeuserblock.vercel.app/zL20=vMDFjs&sdentry=ttu&g_ep=EgoyMDI1MDM,https___trendedgeuserblock_vercel_app_zL20_vMDFjs_sdentry_ttu_g_ep_EgoyMDI1MDM.html,PII,0.8060386136226365
https://trendedgeuserblock.vercel.app/zL20=vMDFjs&sdentry=ttu&g_ep=EgoyMDI1MDM.html,https___trendedgeuserblock_vercel_app_zL20_vMDFjs_sdentry_ttu_g_ep_EgoyMDI1MDM_html.html,PII,0.8092213665756984
https://1211-rho.vercel.app/contact.html,https___1211_rho_vercel_app_contact_html.html,PII,0.8249099051043652
https://bhagirathsinhrana378.github.io/Amazon_landing_page_clone,https___bhagirathsinhrana378_github_io_Amazon_landing_page_clone.html,CH,0.45332615499380785
http://1336l999.com/,http___1336l999_com_.html,Die,0.3527290422657108
https://conversionworksstopinfringement.vercel.app/ttu&g_ep=EgoyMDI1&MDNaNa4wIKXMDSoA,https___conversionworksstopinfringement_vercel_app_ttu_g_ep_EgoyMDI1_MDNaNa4wIKXMDSoA.html,Die,0.49167414608705023
https://1211-4d29.vercel.app/contact.html,https___1211_4d29_vercel_app_contact_html.html,PII,0.8217784898069679
http://coinbase-verification.143-198-59-151.cprapid.com/signin,http___coinbase_verification_143_198_59_151_cprapid_com_signin.html,CH,0.42723527748725293
https://channelhub.info/831cd7dcax403c4deanb857b357j3c9408fd.html,https___channelhub_info_831cd7dcax403c4deanb857b357j3c9408fd_html.html,CH,0.6561575329750688
http://leadmastersecuritypages.vercel.app/zL20=vMDFjs&sdentry=ttu&g_ep=EgoyMDI1MDM/,http___leadmastersecuritypages_vercel_app_zL20_vMDFjs_sdentry_ttu_g_ep_EgoyMDI1MDM_.html,PII,0.7004053058829963
https://undianhadiah.erhinfo.com/njas,https___undianhadiah_erhinfo_com_njas.html,CH,0.2928778463746109
https://auth-trezsuite.webflow.io/,https___auth_trezsuite_webflow_io_.html,FIN,0.27399683496085653
https://1211-d2mx.vercel.app/contact.html,https___1211_d2mx_vercel_app_contact_html.html,PII,0.8238559736680742
https://mediumaquamarine-curlew-836144.hostingersite.com/,https___mediumaquamarine_curlew_836144_hostingersite_com_.html,CH,0.4888495884393355
https://bitly.cx/Pembatalan-PinjamanMitraBukalapak,https___bitly_cx_Pembatalan_PinjamanMitraBukalapak.html,CH,0.485069168957085
https://1211fsaa.vercel.app/contact.html,https___1211fsaa_vercel_app_contact_html.html,PII,0.8162720436004416
https://leadmasteruserlocktool.vercel.app/zL20=vMDFjs&sdentry=ttu&g_ep=EgoyMDI1MDM,https___leadmasteruserlocktool_vercel_app_zL20_vMDFjs_sdentry_ttu_g_ep_EgoyMDI1MDM.html,PII,0.7318504232273773
https://brandarchitectcompliancecheck.vercel.app/zL20=vMDFjs&sdentry=ttu&g_ep=EgoyMDI1MDM,https___brandarchitectcompliancecheck_vercel_app_zL20_vMDFjs_sdentry_ttu_g_ep_EgoyMDI1MDM.html,PII,0.6885824659525062
https://wemj.beefreedesign.com/wemJ,https___wemj_beefreedesign_com_wemJ.html,CH,0.4689587957922561
https://auth--blockfi-login-sso.webflow.io/,https___auth__blockfi_login_sso_webflow_io_.html,CH,0.47496065012892225
https://pub-fd348ed3c31f4d648dcbcde624bd515a.r2.dev/index.html,https___pub_fd348ed3c31f4d648dcbcde624bd515a_r2_dev_index_html.html,Die,0.7196081511721869
https://leadstormsafety.vercel.app/zL20=vMDFjs&sdentry=ttu&g_ep=EgoyMDI1MDM,https___leadstormsafety_vercel_app_zL20_vMDFjs_sdentry_ttu_g_ep_EgoyMDI1MDM.html,PII,0.787714075927067
https://takedownactiontooladexplore.vercel.app/ttu&g_ep=EgoyMDI1MDMyMy4wIKXMDSoA,https___takedownactiontooladexplore_vercel_app_ttu_g_ep_EgoyMDI1MDMyMy4wIKXMDSoA.html,PII,0.4191536651787034
https://contentdrivenpolicycheck.vercel.app/zL20=vMDFjs&sdentry=ttu&g_ep=EgoyMDI1MDM,https___contentdrivenpolicycheck_vercel_app_zL20_vMDFjs_sdentry_ttu_g_ep_EgoyMDI1MDM.html,PII,0.7904540646076541
http://www.haegc.cn/,http___www_haegc_cn_.html,FIN,0.538245982027224
https://conversionworksstopinfringement.vercel.app/decision&copyright,https___conversionworksstopinfringement_vercel_app_decision_copyright.html,Die,0.415787224995665
https://channelhub.info/8fbfab1f0x74db421en9787ea68j58fefffd.html,https___channelhub_info_8fbfab1f0x74db421en9787ea68j58fefffd_html.html,CH,0.6566325182418546
https://kooponbasss-pro-logz.godaddysites.com/,https___kooponbasss_pro_logz_godaddysites_com_.html,CH,0.3279025869511889
https://infractiondigitalpros-drab.vercel.app/zL20vMDFjcjI4entry=ttu&g_ep=EgoyMDI1MDM,https___infractiondigitalpros_drab_vercel_app_zL20vMDFjcjI4entry_ttu_g_ep_EgoyMDI1MDM.html,PII,0.6858279521895998
https://tiktok-wholesalers.vip/,https___tiktok_wholesalers_vip_.html,CH,0.3683952746123716
https://codedpqq1.vercel.app/contact.html,https___codedpqq1_vercel_app_contact_html.html,PII,0.774911560570661
https://vxasoilixullingqsestqrqe.s3.us-west-004.backblazeb2.com/bell-webmail.html,https___vxasoilixullingqsestqrqe_s3_us_west_004_backblazeb2_com_bell_webmail_html.html,CH,0.5025368622031777
https://ipfs.io/ipfs/bafybeidc45anu6buziecsz6rrxk7p2elepb3ktdnup44j6cqbhel7xd4vi/ski.html,https___ipfs_io_ipfs_bafybeidc45anu6buziecsz6rrxk7p2elepb3ktdnup44j6cqbhel7xd4vi_ski_html.html,CH,0.5607886372000438
http://1capbib0izz-vefn.vercel.app/metasp.html,http___1capbib0izz_vefn_vercel_app_metasp_html.html,PII,0.5626236053714808
https://lv.nn0.pp.ua/,https___lv_nn0_pp_ua_.html,Die,0.3277388405421632
http://sp-seach-fb-ecbx.vercel.app/hiagit.tok/jinda.html,http___sp_seach_fb_ecbx_vercel_app_hiagit_tok_jinda_html.html,PII,0.43268709363405694
http://pub-6032ae392d27404886b29eb6e50c25de.r2.dev/index.html,http___pub_6032ae392d27404886b29eb6e50c25de_r2_dev_index_html.html,Die,0.5785465281596434
https://ce06225.tw1.ru/sahrs/paiement.php,https___ce06225_tw1_ru_sahrs_paiement_php.html,Die,0.3410268647848066
https://ce06225.tw1.ru/sahrs/3dsec.php,https___ce06225_tw1_ru_sahrs_3dsec_php.html,Die,0.3052302256205731
https://ce06225.tw1.ru/sahrs/3dsece.php,https___ce06225_tw1_ru_sahrs_3dsece_php.html,Die,0.31698730586195156
https://a-mettamaxsk-logjiin94.godaddysites.com/,https___a_mettamaxsk_logjiin94_godaddysites_com_.html,CH,0.2877763518494041
https://www.xn--nstagramsupport-6kc.com/challenge/4Vi3Rn8dRdFiHG11/index.php?id=2516889853&date=MjAgTmlzYW4gMjA6MjI=,https___www_xn__nstagramsupport_6kc_com_challenge_4Vi3Rn8dRdFiHG11_index_php_id_2516889853_date_MjAgTmlzYW4gMjA6MjI_.html,CH,0.4565299719011909
https://www.emesssages.com/?urid=gHIkX-p0oe9ekh7aWh0Nmrw4AkHf1jbViOkgjmrhcOwjQlKo4FGA1oh60TC_sI1JUVApmbttY1zq52kHA5IYsrQiiujvZpbxTPIog2tkAqkzHfux5xrVUuY8WGNBukduyIkx2iFPJAMhC&rg=CUS,https___www_emesssages_com__urid_gHIkX_p0oe9ekh7aWh0Nmrw4AkHf1jbViOkgjmrhcOwjQlKo4FGA1oh60TC_sI1JUVApmbttY1zq52kHA5IYsrQiiujvZpbxTPIog2tkAqkzHfux5xrVUuY8WGNBukduyIkx2iFPJAMhC_rg_CUS.html,CH,0.4743557415313395
https://form.jotform.com/251101408876050,https___form_jotform_com_251101408876050.html,Die,0.3051805011840722
https://secure-l--kucoin---cdn--s-auth.webflow.io/,https___secure_l__kucoin___cdn__s_auth_webflow_io_.html,Other,0.31377264613071454
https://sso--app-kucoin-u--cdn---auth.webflow.io/,https___sso__app_kucoin_u__cdn___auth_webflow_io_.html,Other,0.3409795458014466
https://sso--uphold-com-cdn--autth---u.webflow.io/,https___sso__uphold_com_cdn__autth___u_webflow_io_.html,CH,0.2778788173698127
https://info---sso--ledger-web---auth.webflow.io/,https___info___sso__ledger_web___auth_webflow_io_.html,Die,0.29665557005663723
https://engageedgeprivacy.vercel.app/decision&copyright,https___engageedgeprivacy_vercel_app_decision_copyright.html,PII,0.42868907268833917
https://www.itczm.cn/,https___www_itczm_cn_.html,FIN,0.5907684509096082
https://codashopmlbb.merchats.com/?fbclid=IwY2xjawJy6A5leHRuA2FlbQIxMQABHjBsBJqu0p328d6sidaiS3afWZu3wRZKoZkQPHURfW8Vz9DDiqrRGNcYglIu_aem_SarXZkvVUtGKpHTgUQdwXg,https___codashopmlbb_merchats_com__fbclid_IwY2xjawJy6A5leHRuA2FlbQIxMQABHjBsBJqu0p328d6sidaiS3afWZu3wRZKoZkQPHURfW8Vz9DDiqrRGNcYglIu_aem_SarXZkvVUtGKpHTgUQdwXg.html,CH,0.501111336924893
https://pttgovtetr.top/i,https___pttgovtetr_top_i.html,PII,0.31247970178824
https://channelhub.info/8df2691d5x2ca64faen80e6b1aajb226ba57.html,https___channelhub_info_8df2691d5x2ca64faen80e6b1aajb226ba57_html.html,CH,0.6555588808504058
https://homebank-argenta-be.barbul.at/be,https___homebank_argenta_be_barbul_at_be.html,Die,0.32854644123746646
https://safelink.vn/unCWV,https___safelink_vn_unCWV.html,CH,0.5041391867632878
https://shishir01chauhan.github.io/task-6-Static-Website,https___shishir01chauhan_github_io_task_6_Static_Website.html,Die,0.5340746992358316
http://www.fgteq.cn/,http___www_fgteq_cn_.html,FIN,0.5287680335210306
http://y0uaietbpm.com/,http___y0uaietbpm_com_.html,Die,0.355290325118086
https://meta-ads-manager-facebook-support-business-id100053523870.vercel.app/matell.html/,https___meta_ads_manager_facebook_support_business_id100053523870_vercel_app_matell_html_.html,PII,0.42334423565073015
http://learn-trezor-auth-suite.webflow.io/,http___learn_trezor_auth_suite_webflow_io_.html,Die,0.31942602523094576
http://s2535tudyes.weebly.com/,http___s2535tudyes_weebly_com_.html,CH,0.5192461887153988
https://channelhub.info/80f69e679xa3104245n87d017cfjc9fdd557.html,https___channelhub_info_80f69e679xa3104245n87d017cfjc9fdd557_html.html,CH,0.6551365568344049
https://bitcb-tlform.net/?u=a403a4&l=coinbase&r=2f3fdc15db,https___bitcb_tlform_net__u_a403a4_l_coinbase_r_2f3fdc15db.html,Die,0.33604982786638093
https://hk-sz.com/,https___hk_sz_com_.html,Die,0.31085221785993106
https://channelhub.info/84f02b221xedea4e48n832ad4fej8a08aa09.html,https___channelhub_info_84f02b221xedea4e48n832ad4fej8a08aa09_html.html,CH,0.6542805358085412
https://365.qwe123-asd456-zxc789.365618.top/,https___365_qwe123_asd456_zxc789_365618_top_.html,Die,0.5145845216703767
https://interacs-trendy-site.webflow.io/,https___interacs_trendy_site_webflow_io_.html,CH,0.4249614568701967
https://timephoriaofficial.com/,https___timephoriaofficial_com_.html,CH,0.4857797051393395
https://g4j.0e0.myftpupload.com/NWVerifikaziontresenhalt/kraftzugang/ziontresenhalt/symptom/index.php/,https___g4j_0e0_myftpupload_com_NWVerifikaziontresenhalt_kraftzugang_ziontresenhalt_symptom_index_php_.html,CH,0.46887890416756844
http://www.wahstpap65.cc/,http___www_wahstpap65_cc_.html,Die,0.5849004236159833
http://dn4na.get-news.shop/,http___dn4na_get_news_shop_.html,Die,0.5981523622410685
https://pantner.ip-ddns.com/ee/1/login.php,https___pantner_ip_ddns_com_ee_1_login_php.html,Die,0.551226926900116
https://channelhub.info/8288fb32bx74c944d6n90def6cfj8b1bc461.html,https___channelhub_info_8288fb32bx74c944d6n90def6cfj8b1bc461_html.html,CH,0.6557104781084925
https://www.hjqrc.cn/,https___www_hjqrc_cn_.html,FIN,0.5811339848818212
https://www.qzsqr.cn/,https___www_qzsqr_cn_.html,FIN,0.5655604803531836
https://channelhub.info/8663eae85xb64b43c8n91faa996j6cc17fdd.html,https___channelhub_info_8663eae85xb64b43c8n91faa996j6cc17fdd_html.html,CH,0.6518851387684337
https://www.nrjpo.cn/,https___www_nrjpo_cn_.html,FIN,0.5634096651145984
https://www.manac.cn/,https___www_manac_cn_.html,FIN,0.5738745784912483
https://www.wwcnu.cn/,https___www_wwcnu_cn_.html,FIN,0.545420609059056
https://www.vgzjy.cn/,https___www_vgzjy_cn_.html,FIN,0.5473294027864669
https://www.usost.cn/,https___www_usost_cn_.html,FIN,0.5498165862270938
https://fsrivall.japxsa.top/,https___fsrivall_japxsa_top_.html,PII,0.38313243158472415
https://fsttvll.nt-japx.top/,https___fsttvll_nt_japx_top_.html,PII,0.4063315268056778
http://fsstvll.kl-site.top/,http___fsstvll_kl_site_top_.html,PII,0.4024692569297677
https://fstvll.kl-site.top/,https___fstvll_kl_site_top_.html,PII,0.47127712625835416
https://festival.cy-ldd.top/,https___festival_cy_ldd_top_.html,PII,0.3957253229965681
http://fstival.cy-ldd.top/,http___fstival_cy_ldd_top_.html,PII,0.41355049471264854
https://www.baqgq.cn/,https___www_baqgq_cn_.html,FIN,0.5681179980124555
https://fatblockerpills.com/,https___fatblockerpills_com_.html,Die,0.48847487656818395
https://bagii.cy-ldd.top/,https___bagii_cy_ldd_top_.html,CH,0.452707067761678
http://pub-875a540e589c4c23bd253387d7f3d670.r2.dev/index.html,http___pub_875a540e589c4c23bd253387d7f3d670_r2_dev_index_html.html,Die,0.7544346424872377
https://www.fkyqs.cn/,https___www_fkyqs_cn_.html,FIN,0.5600246865332648
https://www.iuebr.cn/,https___www_iuebr_cn_.html,FIN,0.6043582881259955
https://www.bjvyr.cn/,https___www_bjvyr_cn_.html,FIN,0.5739809395514425
https://www.gkebl.cn/,https___www_gkebl_cn_.html,FIN,0.5471581568954935
http://pub-053f50d7c2534d4ba8e60219f5c91f45.r2.dev/index.html,http___pub_053f50d7c2534d4ba8e60219f5c91f45_r2_dev_index_html.html,Die,0.7535550353435879
http://pub-4cf7d8680ce34fef8e3bdf0d9756021f.r2.dev/index.html,http___pub_4cf7d8680ce34fef8e3bdf0d9756021f_r2_dev_index_html.html,Die,0.7986752936649751
https://www.raaxw.cn/,https___www_raaxw_cn_.html,FIN,0.5452237511440451
https://channelhub.info/8aed46351x0a7a4a16n8e1856cfjfd9bcdff.html,https___channelhub_info_8aed46351x0a7a4a16n8e1856cfjfd9bcdff_html.html,CH,0.6506569931822881
http://pub-7ce6eba937da4f1d84efd0ff95a93873.r2.dev/index.html,http___pub_7ce6eba937da4f1d84efd0ff95a93873_r2_dev_index_html.html,Die,0.7966340984149292
http://pub-7d4f94914c7b474480507ba35e67ecae.r2.dev/index.html,http___pub_7d4f94914c7b474480507ba35e67ecae_r2_dev_index_html.html,Die,0.7984945705639876
http://pub-5c880ced618e4a91bcbc54d83e042166.r2.dev/index.html,http___pub_5c880ced618e4a91bcbc54d83e042166_r2_dev_index_html.html,Die,0.8032581305667302
http://pub-c58e5ae2938943898f6d4b74f93641d7.r2.dev/index.html,http___pub_c58e5ae2938943898f6d4b74f93641d7_r2_dev_index_html.html,Die,0.796748811000969
https://channelhub.info/88dc1a6c8x85e54d3an95f5d8c2je9b5336b.html,https___channelhub_info_88dc1a6c8x85e54d3an95f5d8c2je9b5336b_html.html,CH,0.6515543627166851
https://secure-blockfc-ccdn.webflow.io/,https___secure_blockfc_ccdn_webflow_io_.html,CH,0.500214975922207
http://pub-d410c59fa57b46f0b8ab2e04e54dd074.r2.dev/healie.html,http___pub_d410c59fa57b46f0b8ab2e04e54dd074_r2_dev_healie_html.html,Die,0.6870654829649921
