url,file_name,predicted_label,confidence
http://order78916.live/1/,http___order78916_live_1_.html,CH,0.53166362623331
https://1211-3.vercel.app/contact.html,https___1211_3_vercel_app_contact_html.html,PII,0.8477153573014857
https://bossxpertrulesenforcement.vercel.app/decision&copyright,https___bossxpertrulesenforcement_vercel_app_decision_copyright.html,PII,0.4129438099354401
https://kucoiinalogin.webflow.io/,https___kucoiinalogin_webflow_io_.html,CH,0.42110502215245615
https://1211-kihm.vercel.app/contact.html,https___1211_kihm_vercel_app_contact_html.html,PII,0.8178417604431379
https://trendedgeuserblock.vercel.app/zL20=vMDFjs&sdentry=ttu&g_ep=EgoyMDI1MDM,https___trendedgeuserblock_vercel_app_zL20_vMDFjs_sdentry_ttu_g_ep_EgoyMDI1MDM.html,PII,0.8060386136226365
https://trendedgeuserblock.vercel.app/zL20=vMDFjs&sdentry=ttu&g_ep=EgoyMDI1MDM.html,https___trendedgeuserblock_vercel_app_zL20_vMDFjs_sdentry_ttu_g_ep_EgoyMDI1MDM_html.html,PII,0.8092213665756984
https://1211-rho.vercel.app/contact.html,https___1211_rho_vercel_app_contact_html.html,PII,0.8249099051043652
https://bhagirathsinhrana378.github.io/Amazon_landing_page_clone,https___bhagirathsinhrana378_github_io_Amazon_landing_page_clone.html,CH,0.45332615499380785
http://1336l999.com/,http___1336l999_com_.html,Die,0.3527290422657108
https://1211-4d29.vercel.app/contact.html,https___1211_4d29_vercel_app_contact_html.html,PII,0.8217784898069679
https://channelhub.info/831cd7dcax403c4deanb857b357j3c9408fd.html,https___channelhub_info_831cd7dcax403c4deanb857b357j3c9408fd_html.html,CH,0.6561575329750688
http://leadmastersecuritypages.vercel.app/zL20=vMDFjs&sdentry=ttu&g_ep=EgoyMDI1MDM/,http___leadmastersecuritypages_vercel_app_zL20_vMDFjs_sdentry_ttu_g_ep_EgoyMDI1MDM_.html,PII,0.7004053058829963
https://undianhadiah.erhinfo.com/njas,https___undianhadiah_erhinfo_com_njas.html,CH,0.2928778463746109
https://1211-d2mx.vercel.app/contact.html,https___1211_d2mx_vercel_app_contact_html.html,PII,0.8238559736680742
https://1211fsaa.vercel.app/contact.html,https___1211fsaa_vercel_app_contact_html.html,PII,0.8162720436004416
https://leadmasteruserlocktool.vercel.app/zL20=vMDFjs&sdentry=ttu&g_ep=EgoyMDI1MDM,https___leadmasteruserlocktool_vercel_app_zL20_vMDFjs_sdentry_ttu_g_ep_EgoyMDI1MDM.html,PII,0.7318504232273773
https://brandarchitectcompliancecheck.vercel.app/zL20=vMDFjs&sdentry=ttu&g_ep=EgoyMDI1MDM,https___brandarchitectcompliancecheck_vercel_app_zL20_vMDFjs_sdentry_ttu_g_ep_EgoyMDI1MDM.html,PII,0.6885824659525062
https://wemj.beefreedesign.com/wemJ,https___wemj_beefreedesign_com_wemJ.html,CH,0.4689587957922561
https://leadstormsafety.vercel.app/zL20=vMDFjs&sdentry=ttu&g_ep=EgoyMDI1MDM,https___leadstormsafety_vercel_app_zL20_vMDFjs_sdentry_ttu_g_ep_EgoyMDI1MDM.html,PII,0.787714075927067
https://contentdrivenpolicycheck.vercel.app/zL20=vMDFjs&sdentry=ttu&g_ep=EgoyMDI1MDM,https___contentdrivenpolicycheck_vercel_app_zL20_vMDFjs_sdentry_ttu_g_ep_EgoyMDI1MDM.html,PII,0.7904540646076541
http://www.haegc.cn/,http___www_haegc_cn_.html,FIN,0.538245982027224
https://channelhub.info/8fbfab1f0x74db421en9787ea68j58fefffd.html,https___channelhub_info_8fbfab1f0x74db421en9787ea68j58fefffd_html.html,CH,0.6566325182418546
https://kooponbasss-pro-logz.godaddysites.com/,https___kooponbasss_pro_logz_godaddysites_com_.html,CH,0.3279025869511889
https://codedpqq1.vercel.app/contact.html,https___codedpqq1_vercel_app_contact_html.html,PII,0.774911560570661
https://ipfs.io/ipfs/bafybeidc45anu6buziecsz6rrxk7p2elepb3ktdnup44j6cqbhel7xd4vi/ski.html,https___ipfs_io_ipfs_bafybeidc45anu6buziecsz6rrxk7p2elepb3ktdnup44j6cqbhel7xd4vi_ski_html.html,CH,0.5607886372000438
https://lv.nn0.pp.ua/,https___lv_nn0_pp_ua_.html,Die,0.3277388405421632
http://sp-seach-fb-ecbx.vercel.app/hiagit.tok/jinda.html,http___sp_seach_fb_ecbx_vercel_app_hiagit_tok_jinda_html.html,PII,0.43268709363405694
https://ce06225.tw1.ru/sahrs/infospage.php,https___ce06225_tw1_ru_sahrs_infospage_php.html,Die,0.4201664239583458
https://ce06225.tw1.ru/sahrs/paiement.php,https___ce06225_tw1_ru_sahrs_paiement_php.html,Die,0.3410268647848066
https://ce06225.tw1.ru/sahrs/3dsec.php,https___ce06225_tw1_ru_sahrs_3dsec_php.html,Die,0.3052302256205731
https://ce06225.tw1.ru/sahrs/3dsece.php,https___ce06225_tw1_ru_sahrs_3dsece_php.html,Die,0.31698730586195156
https://findyourphone.org/lmPph/,https___findyourphone_org_lmPph_.html,Die,0.5433076833867698
https://a-mettamaxsk-logjiin94.godaddysites.com/,https___a_mettamaxsk_logjiin94_godaddysites_com_.html,CH,0.2877763518494041
https://www.xn--nstagramsupport-6kc.com/challenge/4Vi3Rn8dRdFiHG11/index.php?id=2516889853&date=MjAgTmlzYW4gMjA6MjI=,https___www_xn__nstagramsupport_6kc_com_challenge_4Vi3Rn8dRdFiHG11_index_php_id_2516889853_date_MjAgTmlzYW4gMjA6MjI_.html,CH,0.4565299719011909
https://www.emesssages.com/?urid=gHIkX-p0oe9ekh7aWh0Nmrw4AkHf1jbViOkgjmrhcOwjQlKo4FGA1oh60TC_sI1JUVApmbttY1zq52kHA5IYsrQiiujvZpbxTPIog2tkAqkzHfux5xrVUuY8WGNBukduyIkx2iFPJAMhC&rg=CUS,https___www_emesssages_com__urid_gHIkX_p0oe9ekh7aWh0Nmrw4AkHf1jbViOkgjmrhcOwjQlKo4FGA1oh60TC_sI1JUVApmbttY1zq52kHA5IYsrQiiujvZpbxTPIog2tkAqkzHfux5xrVUuY8WGNBukduyIkx2iFPJAMhC_rg_CUS.html,CH,0.4743557415313395
https://form.jotform.com/251101408876050,https___form_jotform_com_251101408876050.html,Die,0.3051805011840722
