url,file_name,predicted_label,confidence
https://sso-v--uphold-com---cdn---auth.webflow.io/,https___sso_v__uphold_com___cdn___auth_webflow_io_.html,Other,0.24703481909882635
http://order78916.live/1/,http___order78916_live_1_.html,CH,0.5362988344700965
https://1211-3.vercel.app/contact.html,https___1211_3_vercel_app_contact_html.html,PII,0.744663566793824
https://postflaggrowthpros.vercel.app/zL20vMDFjcjI4entry=ttu&g_ep=EgoyMDI1MDM,https___postflaggrowthpros_vercel_app_zL20vMDFjcjI4entry_ttu_g_ep_EgoyMDI1MDM.html,PII,0.6225119927154094
https://bossxpertrulesenforcement.vercel.app/decision&copyright,https___bossxpertrulesenforcement_vercel_app_decision_copyright.html,PII,0.40471288815819706
https://order78916.live/2,https___order78916_live_2.html,CH,0.5927837467252095
https://kucoiinalogin.webflow.io/,https___kucoiinalogin_webflow_io_.html,CH,0.4218848103960177
https://1211-kihm.vercel.app/contact.html,https___1211_kihm_vercel_app_contact_html.html,PII,0.712071676056994
https://trendedgeuserblock.vercel.app/zL20=vMDFjs&sdentry=ttu&g_ep=EgoyMDI1MDM,https___trendedgeuserblock_vercel_app_zL20_vMDFjs_sdentry_ttu_g_ep_EgoyMDI1MDM.html,PII,0.7196642976647721
https://trendedgeuserblock.vercel.app/zL20=vMDFjs&sdentry=ttu&g_ep=EgoyMDI1MDM.html,https___trendedgeuserblock_vercel_app_zL20_vMDFjs_sdentry_ttu_g_ep_EgoyMDI1MDM_html.html,PII,0.7282073963658516
https://1211-rho.vercel.app/contact.html,https___1211_rho_vercel_app_contact_html.html,PII,0.7186862415115419
https://bhagirathsinhrana378.github.io/Amazon_landing_page_clone,https___bhagirathsinhrana378_github_io_Amazon_landing_page_clone.html,CH,0.45341025240995153
http://1336l999.com/,http___1336l999_com_.html,Die,0.3458644141517186
https://conversionworksstopinfringement.vercel.app/ttu&g_ep=EgoyMDI1&MDNaNa4wIKXMDSoA,https___conversionworksstopinfringement_vercel_app_ttu_g_ep_EgoyMDI1_MDNaNa4wIKXMDSoA.html,Die,0.4986283203668286
https://1211-4d29.vercel.app/contact.html,https___1211_4d29_vercel_app_contact_html.html,PII,0.7176053381248985
http://coinbase-verification.143-198-59-151.cprapid.com/signin,http___coinbase_verification_143_198_59_151_cprapid_com_signin.html,CH,0.4292475780636461
https://channelhub.info/831cd7dcax403c4deanb857b357j3c9408fd.html,https___channelhub_info_831cd7dcax403c4deanb857b357j3c9408fd_html.html,CH,0.6375821167965512
http://leadmastersecuritypages.vercel.app/zL20=vMDFjs&sdentry=ttu&g_ep=EgoyMDI1MDM/,http___leadmastersecuritypages_vercel_app_zL20_vMDFjs_sdentry_ttu_g_ep_EgoyMDI1MDM_.html,PII,0.6566442953634816
https://undianhadiah.erhinfo.com/njas,https___undianhadiah_erhinfo_com_njas.html,CH,0.2926580557533559
https://auth-trezsuite.webflow.io/,https___auth_trezsuite_webflow_io_.html,FIN,0.2737882492012389
https://1211-d2mx.vercel.app/contact.html,https___1211_d2mx_vercel_app_contact_html.html,PII,0.71806816172682
https://mediumaquamarine-curlew-836144.hostingersite.com/,https___mediumaquamarine_curlew_836144_hostingersite_com_.html,CH,0.4896435655668374
https://bitly.cx/Pembatalan-PinjamanMitraBukalapak,https___bitly_cx_Pembatalan_PinjamanMitraBukalapak.html,CH,0.4878298721930769
https://1211fsaa.vercel.app/contact.html,https___1211fsaa_vercel_app_contact_html.html,PII,0.7103226796602444
https://leadmasteruserlocktool.vercel.app/zL20=vMDFjs&sdentry=ttu&g_ep=EgoyMDI1MDM,https___leadmasteruserlocktool_vercel_app_zL20_vMDFjs_sdentry_ttu_g_ep_EgoyMDI1MDM.html,PII,0.6819238123907922
https://brandarchitectcompliancecheck.vercel.app/zL20=vMDFjs&sdentry=ttu&g_ep=EgoyMDI1MDM,https___brandarchitectcompliancecheck_vercel_app_zL20_vMDFjs_sdentry_ttu_g_ep_EgoyMDI1MDM.html,PII,0.6396409503908889
https://wemj.beefreedesign.com/wemJ,https___wemj_beefreedesign_com_wemJ.html,CH,0.47110578923647073
https://auth--blockfi-login-sso.webflow.io/,https___auth__blockfi_login_sso_webflow_io_.html,CH,0.47582002213375973
https://pub-fd348ed3c31f4d648dcbcde624bd515a.r2.dev/index.html,https___pub_fd348ed3c31f4d648dcbcde624bd515a_r2_dev_index_html.html,Die,0.7254303133247022
https://leadstormsafety.vercel.app/zL20=vMDFjs&sdentry=ttu&g_ep=EgoyMDI1MDM,https___leadstormsafety_vercel_app_zL20_vMDFjs_sdentry_ttu_g_ep_EgoyMDI1MDM.html,PII,0.7118263823520276
https://takedownactiontooladexplore.vercel.app/ttu&g_ep=EgoyMDI1MDMyMy4wIKXMDSoA,https___takedownactiontooladexplore_vercel_app_ttu_g_ep_EgoyMDI1MDMyMy4wIKXMDSoA.html,PII,0.40075374198754027
https://contentdrivenpolicycheck.vercel.app/zL20=vMDFjs&sdentry=ttu&g_ep=EgoyMDI1MDM,https___contentdrivenpolicycheck_vercel_app_zL20_vMDFjs_sdentry_ttu_g_ep_EgoyMDI1MDM.html,PII,0.7042542977900045
http://www.haegc.cn/,http___www_haegc_cn_.html,FIN,0.5240724392052081
https://conversionworksstopinfringement.vercel.app/decision&copyright,https___conversionworksstopinfringement_vercel_app_decision_copyright.html,Die,0.4187235750592641
https://channelhub.info/8fbfab1f0x74db421en9787ea68j58fefffd.html,https___channelhub_info_8fbfab1f0x74db421en9787ea68j58fefffd_html.html,CH,0.6382394309420277
https://kooponbasss-pro-logz.godaddysites.com/,https___kooponbasss_pro_logz_godaddysites_com_.html,CH,0.3260167431759795
